latitude,longitude,nkill,city,attacktype1_txt
25.578773,91.893254,0,Shillong,Bombing/Explosion
33.311591,75.766219,1,Kishtwar district,Armed Assault
18.813487,82.712333,1,Koraput,Hostage Taking (Kidnapping)
26.54257,90.474846,1,Bongaigaon district,Hostage Taking (Kidnapping)
17.838008,81.428585,1,Kalimela,Armed Assault
19.52338,84.885454,0,Purushottampur,Bombing/Explosion
11.246031,75.95365,1,Valakkad,Assassination
24.666465,94.023631,0,Wangkhem,Bombing/Explosion
33.311591,75.766219,1,Kishtwar district,Bombing/Explosion
23.606882,91.819644,0,Gandacherra,Hostage Taking (Kidnapping)
20.817079,82.533622,1,Nuapada,Hostage Taking (Kidnapping)
26.398022,90.269415,0,Kukrajhar,Armed Assault
23.687114,86.97355,1,Asansol,Armed Assault
19.714948,81.245587,1,Narayanpur,Bombing/Explosion
18.879649,83.169137,1,Narayanpatna,Armed Assault
23.849197,88.532398,1,Mrigi,Bombing/Explosion
25.939694,90.770842,0,Damra,Bombing/Explosion
18.708305,80.995499,6,Kirandul,Bombing/Explosion
19.922273,80.543224,1,Bande,Armed Assault
20.035988,80.620102,0,Pakhanjure,Armed Assault
33.797161,75.090141,0,Bijbehara,Bombing/Explosion
27.380609,95.171827,0,Tengakhat,Bombing/Explosion
22.447033,85.254824,0,Posotia,Bombing/Explosion
24.780654,93.967437,0,Imphal East district,Bombing/Explosion
16.854884,74.56357,0,Sangli,Facility/Infrastructure Attack
20.54912,79.456337,0,Jambulghata,Hostage Taking (Kidnapping)
18.390844,81.662323,1,Unknown,Hostage Taking (Kidnapping)
22.239795,85.305001,1,Chhota Nagra,Armed Assault
21.458804,80.197419,0,Unknown,Bombing/Explosion
24.562394,85.296825,0,Gurpa,Bombing/Explosion
18.522484,81.755294,1,Chindgarh,Bombing/Explosion
17.466449,78.284582,0,Tellapur,Bombing/Explosion
27.027712,95.030176,0,Sonari,Bombing/Explosion
19.6,81.6667,1,Kondagaon,Armed Assault
34.08374,74.789902,0,Srinagar,Bombing/Explosion
32.656294,74.784167,0,Chak Mangu,Bombing/Explosion
20.73044,82.418068,0,Dharambandha,Bombing/Explosion
34.08374,74.789902,0,Srinagar,Bombing/Explosion
17.466449,78.284582,0,Tellapur,Bombing/Explosion
34.288891,74.463715,0,Sopore,Bombing/Explosion
20.302857,81.345239,0,Markatlola,Hostage Taking (Barricade Incident)
20.329769,80.477669,0,Muramgaon,Hostage Taking (Kidnapping)
18.486587,82.237957,1,Khairaput,Armed Assault
23.4167,88.3667,0,Nabadwip,Bombing/Explosion
24.798346,93.94043,0,Imphal,Bombing/Explosion
24.798346,93.94043,0,Imphal,Bombing/Explosion
34.375593,74.298705,0,Langate,Bombing/Explosion
17.466667,73.616667,0,Nadgaon district,Bombing/Explosion
20.111801,85.835287,0,Pipili,Armed Assault
18.8,80.8167,1,Bijapur,Bombing/Explosion
25.427402,81.818337,5,Kareili,Bombing/Explosion
19.357915,83.50702,1,Hanumantpur,Hostage Taking (Kidnapping)
27.5667,80.6833,0,Lekhepal,Bombing/Explosion
19.577501,81.346371,0,Kurushnar,Bombing/Explosion
17.4721,78.344397,0,Kondapur,Bombing/Explosion
27.556664,95.692979,1,Phillobari,Bombing/Explosion
17.899836,79.425479,0,Nashkal,Bombing/Explosion
18.363526,81.895253,0,Kanaguda,Bombing/Explosion
23.01643,85.566452,0,Jaranga,Bombing/Explosion
26.072512,90.588679,0,Goalpara district,Bombing/Explosion
25.330097,90.563609,1,Chilpara,Armed Assault
34.08374,74.789902,0,Rainawari,Armed Assault
26.240677,85.217654,0,Nariar,Bombing/Explosion
25.558029,84.66748,1,Arrah,Assassination
24.798346,93.94043,0,Imphal,Bombing/Explosion
21.091089,80.931236,1,Bhanpuri,Bombing/Explosion
23.743805,84.504337,0,Latehar district,Bombing/Explosion
33.768445,74.819283,0,Vishroo,Assassination
28.606951,76.990486,0,Najafgarh,Assassination
25.24003,86.984512,3,Bhagalpur,Hostage Taking (Kidnapping)
24.798346,93.94043,0,Imphal,Bombing/Explosion
24.798346,93.94043,0,Imphal,Assassination
25.197613,86.540267,2,Munger district,Hostage Taking (Kidnapping)
24.65233,93.990834,0,Thoubal,Bombing/Explosion
13.024523,77.640726,1,Kalyan Nagar,Assassination
18.8,80.8167,1,Gangapur,Assassination
22.709817,85.538047,2,Kuitopa village,Assassination
19.714948,81.245587,0,Narayanpur,Armed Assault
25.435801,81.846311,0,Allahabad,Bombing/Explosion
24.652315,93.990822,0,Thoubal,Bombing/Explosion
13.024523,77.640726,1,Kalyan Nagar,Armed Assault
33.666494,75.013278,0,Gaffabal,Armed Assault
25.635556,85.040833,0,Danapur,Bombing/Explosion
20.237556,84.270018,0,Unknown,Facility/Infrastructure Attack
20.237556,84.270018,0,Unknown,Facility/Infrastructure Attack
20.237556,84.270018,0,Unknown,Facility/Infrastructure Attack
20.237556,84.270018,0,Unknown,Facility/Infrastructure Attack
20.237556,84.270018,0,Unknown,Facility/Infrastructure Attack
20.237556,84.270018,0,Unknown,Facility/Infrastructure Attack
20.237556,84.270018,0,Unknown,Facility/Infrastructure Attack
20.237556,84.270018,0,Unknown,Facility/Infrastructure Attack
20.237556,84.270018,0,Unknown,Facility/Infrastructure Attack
20.237556,84.270018,0,Unknown,Facility/Infrastructure Attack
20.237556,84.270018,0,Unknown,Facility/Infrastructure Attack
20.237556,84.270018,0,Unknown,Facility/Infrastructure Attack
20.237556,84.270018,0,Unknown,Facility/Infrastructure Attack
19.62801,81.81928,1,Golawand,Armed Assault
25.30025,87.101525,0,Islampur,Bombing/Explosion
24.442973,84.394202,4,Dumaria,Bombing/Explosion
18.708305,80.995499,0,Kirandul,Hostage Taking (Barricade Incident)
25.966816,93.438668,,Manja,Hostage Taking (Kidnapping)
18.933338,83.257291,1,Bandhugaon,Hostage Taking (Kidnapping)
19.876165,75.343314,0,Aurangabad,Facility/Infrastructure Attack
23.743805,84.504337,0,Latehar district,Bombing/Explosion
25.197613,86.540267,0,Munger district,Bombing/Explosion
18.96149,82.27448,1,Narayanpatna,Armed Assault
20.181843,80.006844,1,Gadchiroli,Armed Assault
20.75041,82.862716,0,Kharprakhol,Facility/Infrastructure Attack
20.75041,82.862716,0,Kharprakhol,Facility/Infrastructure Attack
20.75041,82.862716,0,Kharprakhol,Facility/Infrastructure Attack
19.9333,84.5833,2,Bhanjanagar,Bombing/Explosion
23.817071,84.498117,0,Jaram,Facility/Infrastructure Attack
24.003563,86.147194,1,Madhuban,Bombing/Explosion
27.027712,95.030176,0,Sonari,Bombing/Explosion
34.08374,74.789902,1,Srinagar,Assassination
18.762784,82.903889,0,Damanjodi,Assassination
25.5,90.333333,1,Garo Hills,Armed Assault
25.903983,90.64411,1,Mendipathar,Armed Assault
23.523045,80.823073,0,Umaria,Bombing/Explosion
34.288891,74.463715,0,Sopore,Bombing/Explosion
28.984462,77.706414,0,Meerut,Assassination
24.798346,93.94043,0,Imphal,Bombing/Explosion
24.927484,86.330092,0,Ghorparan,Hostage Taking (Kidnapping)
18.933338,83.257291,1,Bandhugaon,Armed Assault
24.780654,93.967437,0,Imphal East district,Bombing/Explosion
20.7167,83.4833,0,Balangir,Facility/Infrastructure Attack
34.288891,74.463715,0,Sopore,Bombing/Explosion
23.905309,86.193332,1,Topchanchi,Armed Assault
23.905309,86.193332,1,Topchanchi,Bombing/Explosion
34.08374,74.789902,0,Srinagar,Bombing/Explosion
32.60598,74.730781,0,Ranbir Singh Pora,Bombing/Explosion
23.743805,84.504337,0,Latehar district,Armed Assault
23.747365,84.428637,0,Pachra,Bombing/Explosion
33.931011,75.114212,0,Tral,Bombing/Explosion
23.540541,74.442253,0,Banswara,Hostage Taking (Kidnapping)
26.133848,87.462061,0,Araria district,Bombing/Explosion
25.580833,91.873611,0,Lumdiengiri,Armed Assault
24.663717,93.906269,0,Sita Khunjao,Armed Assault
19.177486,84.460582,0,Khariaguda,Armed Assault
24.628864,93.761286,0,Bishenpur,Bombing/Explosion
24.798346,93.94043,0,Imphal,Bombing/Explosion
19.607672,84.658701,0,Golla Damodarpalli,Unknown
24.434843,94.20707,0,Sita Hill,Armed Assault
25.67035,94.109515,0,Kohima,Assassination
34.01083,74.913335,1,Kadalbal,Armed Assault
18.363526,81.895253,1,Madakapodur,Assassination
11.03526,76.995034,0,Avarampalayam,Facility/Infrastructure Attack
18.225234,82.06208,0,Balimela,Facility/Infrastructure Attack
24.95,94.0333,0,Sagolmang Mamang Leikai,Bombing/Explosion
24.798346,93.94043,0,Imphal,Bombing/Explosion
26.537514,91.731912,0,Goreswar,Bombing/Explosion
23.674553,86.19925,0,Daliam,Bombing/Explosion
24.849105,92.483498,1,Bhanga,Assassination
19.357915,83.50702,0,Bodocheka,Facility/Infrastructure Attack
34.288891,74.463715,0,Sopore,Bombing/Explosion
33.505475,75.207038,0,Banihal,Bombing/Explosion
20.7167,83.4833,1,Sanaguchibhata,Armed Assault
25.445057,91.927915,1,Rasong,Bombing/Explosion
19.357915,83.50702,0,Bodocheka,Facility/Infrastructure Attack
27.086765,93.60872,0,Itanagar,Assassination
25.500375,87.368022,1,Barari,Armed Assault
18.52043,73.856744,1,Pune,Assassination
24.951111,94.198056,0,Mongkot Chepu,Hostage Taking (Kidnapping)
34.08374,74.789902,0,Srinagar,Bombing/Explosion
17.405285,75.136718,1,Kamlapur,Hostage Taking (Kidnapping)
18.363526,81.895253,0,Malkangiri,Facility/Infrastructure Attack
26.464986,90.299744,0,Magurbari,Armed Assault
25.755953,90.677305,1,East Garo Hills district,Armed Assault
22.526898,79.838078,0,Dhanora,Armed Assault
25.755953,90.677305,1,East Garo Hills district,Armed Assault
24.663717,93.906269,0,Awang Khunnou Salang Sabal,Bombing/Explosion
24.284148,86.093731,2,Telibagh,Bombing/Explosion
24.780654,93.967437,0,Imphal East district,Bombing/Explosion
23.07,85.28,2,Bokob,Armed Assault
22.856126,86.012157,0,Seraikela Kharsawan district,Armed Assault
21.494977,86.942658,0,Beleswar,Bombing/Explosion
24.204235,84.870937,0,Chatra,Bombing/Explosion
25.755953,90.677305,1,Nabokgre,Armed Assault
24.798346,93.94043,0,Imphal,Bombing/Explosion
14.356772,75.294022,2,Dasanapura,Assassination
24.613936,94.01262,0,Thoubal district,Bombing/Explosion
17.864437,81.408409,1,Podia,Armed Assault
33.797161,75.090141,4,Bijbehara,Bombing/Explosion
17.864437,81.408409,1,Podia,Armed Assault
23.677186,84.739392,0,Chandwa,Bombing/Explosion
25.853265,90.645103,0,Dabinggre,Armed Assault
12.172242,75.194651,0,Onakkunu,Facility/Infrastructure Attack
26.169455,90.619576,1,Goalpara district,Bombing/Explosion
34.288891,74.463715,0,Sopore,Bombing/Explosion
34.288891,74.463715,0,Sopore,Bombing/Explosion
18.52043,73.856744,0,Pune,Bombing/Explosion
18.52043,73.856744,0,Pune,Bombing/Explosion
18.52043,73.856744,0,Pune,Bombing/Explosion
18.52043,73.856744,0,Pune,Bombing/Explosion
18.52043,73.856744,0,Pune,Bombing/Explosion
18.52043,73.856744,0,Pune,Bombing/Explosion
34.025014,74.809009,0,Unknown,Bombing/Explosion
24.798346,93.94043,0,Imphal,Bombing/Explosion
34.475713,74.263437,0,Nagari Malpora,Bombing/Explosion
23.825514,68.775724,0,Lakhpat,Bombing/Explosion
25.49546,90.61682,0,Darimgre,Armed Assault
34.288891,74.463715,0,Sopore,Bombing/Explosion
24.036117,84.477797,0,Panki,Bombing/Explosion
9.925201,78.119775,0,Madurai,Bombing/Explosion
22.856126,86.012157,0,Seraikela Kharsawan district,Bombing/Explosion
19.714948,81.245587,1,Narayanpur,Bombing/Explosion
33.64542,75.019676,0,Kulgam,Bombing/Explosion
24.774214,93.905712,0,Ghari,Bombing/Explosion
18.49625,81.294556,1,Aranpur,Bombing/Explosion
26.981131,84.853067,0,Raxaul,Bombing/Explosion
20.633077,82.062313,1,Jholaro,Hostage Taking (Kidnapping)
26.072512,90.588679,0,Goalpara district,Bombing/Explosion
18.527957,80.886276,2,Rajpeta,Bombing/Explosion
18.9,81.35,1,Dantewada,Armed Assault
34.161541,74.553093,0,Pattan,Bombing/Explosion
18.363526,81.895253,0,Malkangiri,Bombing/Explosion
26.072512,90.588679,0,Goalpara district,Bombing/Explosion
26.980484,94.631367,0,Sibasagar district,Bombing/Explosion
34.08374,74.789902,1,Srinagar,Armed Assault
18.363526,81.895253,0,Malkangiri,Bombing/Explosion
24.798346,93.94043,0,Imphal,Bombing/Explosion
18.638763,81.444647,0,Hadmamund,Bombing/Explosion
21.3333,83.6167,1,Bhuliabandh,Armed Assault
26.200604,92.937574,1,Dadgiri,Unknown
26.440046,89.969767,0,Padmabil,Bombing/Explosion
24.196876,91.833052,0,Puthimari Nagaon,Bombing/Explosion
18.391012,81.656929,0,Sukma,Facility/Infrastructure Attack
24.65233,93.990834,0,Thoubal,Bombing/Explosion
24.780654,93.967437,0,Imphal East district,Bombing/Explosion
24.817544,93.916458,0,Imphal West district,Bombing/Explosion
20.182405,80.003183,0,Etapalli,Bombing/Explosion
26.65953,91.357423,0,Majdia,Bombing/Explosion
25.039984,84.982394,1,Makarpur,Armed Assault
24.8699,94.050809,0,Lamlai,Bombing/Explosion
32.556652,75.116272,0,Samba,Bombing/Explosion
27.565638,78.658312,0,Shanti Nagar,Bombing/Explosion
24.6,94.0333,0,Wangjing,Bombing/Explosion
19.662351,80.234692,2,Tambda,Armed Assault
17.838008,81.428585,0,Kalimela,Bombing/Explosion
24.853942,94.079128,0,Nongren,Bombing/Explosion
24.66355,93.906269,0,Unknown,Bombing/Explosion
24.66355,93.906269,,Unknown,Unknown
22.571359,86.488679,0,Ghatshila,Bombing/Explosion
24.35,93.7,0,Churachandpur,Bombing/Explosion
24.853942,94.079128,0,Nongren,Bombing/Explosion
24.798346,93.94043,0,Imphal,Bombing/Explosion
24.798346,93.94043,0,Imphal,Bombing/Explosion
33.925503,75.083496,0,Gulab Bagh,Armed Assault
22.356111,81.540833,1,Malkangiri,Armed Assault
24.798346,93.94043,0,Imphal,Bombing/Explosion
25.318662,90.440804,,Chokpot,Hostage Taking (Kidnapping)
18.9,81.35,0,Dantewada district,Bombing/Explosion
18.143935,80.886748,0,Tikler,Bombing/Explosion
18.855598,82.736167,1,Potamunda,Bombing/Explosion
24.589906,94.008256,1,Nongpok Keithelmanbi,Bombing/Explosion
24.822128,93.874214,0,Lamshang,Bombing/Explosion
24.68226,94.046121,0,Yairipok,Bombing/Explosion
19.414671,80.589902,0,Bhamragad,Bombing/Explosion
22.462537,85.520024,0,West Singhbhum district,Bombing/Explosion
24.432459,93.804188,0,Kumbi,Bombing/Explosion
27.567739,95.557243,0,Doom Dooma,Bombing/Explosion
20.134204,84.016742,0,Kandhamal district,Bombing/Explosion
24.798346,93.94043,0,Imphal,Bombing/Explosion
26.149794,91.763931,1,Guwahati,Bombing/Explosion
34.288891,74.463715,1,Sopore,Armed Assault
24.43068,93.806198,1,Kumbi,Bombing/Explosion
34.161541,74.553093,1,Pattam,Assassination
26.479468,90.556866,1,Bongaigaon,Bombing/Explosion
24.798346,93.94043,0,Imphal,Bombing/Explosion
24.798346,93.94043,0,Imphal,Bombing/Explosion
24.584648,94.077457,0,Heirok,Bombing/Explosion
24.798346,93.94043,0,Imphal,Bombing/Explosion
27.400198,95.616598,0,Digboi,Bombing/Explosion
26.507806,93.973651,0,Bengenakhowa,Bombing/Explosion
23.023638,85.189404,0,Khunti district,Bombing/Explosion
18.391134,81.659273,1,Sukma district,Armed Assault
20.094218,82.654485,1,Sinapali,Armed Assault
24.871535,86.207106,1,Khaira,Armed Assault
18.704999,82.397533,0,Tanginiguda,Bombing/Explosion
19.689292,82.301773,1,Rajpur,Armed Assault
9.786971,78.908314,0,Bharathinagar,Facility/Infrastructure Attack
24.817544,93.916458,0,Imphal West district,Bombing/Explosion
24.76176,93.828666,0,Khumbong,Bombing/Explosion
24.798346,93.94043,0,Imphal,Bombing/Explosion
17.405285,75.136718,0,Kamlapur,Bombing/Explosion
24.798346,93.94043,0,Imphal,Bombing/Explosion
34.211231,74.44377,1,Nowpora,Armed Assault
21.411403,83.48858,0,Badtunda,Armed Assault
24.73202,94.078674,0,Kamu Maring,Bombing/Explosion
26.980229,94.630088,1,Sivasagar,Bombing/Explosion
24.798346,93.94043,0,Imphal,Bombing/Explosion
24.798346,93.94043,0,Imphal,Bombing/Explosion
24.77149,93.816204,0,Moidangpok,Bombing/Explosion
18.225234,82.06208,2,Balimela,Hostage Taking (Kidnapping)
25.51187,92.738277,1,Umrangso,Bombing/Explosion
22.595741,88.263682,1,Howrah,Bombing/Explosion
26.954287,94.566372,0,Bhatiapar,Bombing/Explosion
26.439159,89.978278,0,Gossaigaon,Bombing/Explosion
25.902696,85.505955,2,Sukki,Hostage Taking (Kidnapping)
22.408038,87.381073,1,West Medinipur district,Armed Assault
24.305319,94.261372,3,Kwatha Lamkhai,Bombing/Explosion
24.798346,93.94043,0,Imphal,Bombing/Explosion
23.745549,86.122583,0,Chandrapura,Bombing/Explosion
10.010366,77.476812,0,Theni,Bombing/Explosion
18.257257,81.298996,0,Timilwada,Armed Assault
22.799392,86.248873,0,Baridih,Bombing/Explosion
22.709685,87.170958,2,Goaltore,Armed Assault
24.798346,93.94043,1,Imphal,Armed Assault
18.391012,81.656929,0,Sukma,Bombing/Explosion
18.561113,80.920395,1,Basaguda,Armed Assault
22.544534,88.221773,0,Sankrail,Bombing/Explosion
24.489321,86.698676,0,Deoghar,Bombing/Explosion
25.068294,94.02853,0,Chasang,Hostage Taking (Kidnapping)
34.288891,74.463715,0,Sopore,Bombing/Explosion
24.303754,94.254486,0,Khudengthabi,Bombing/Explosion
25.446142,93.013695,0,Dima Hasao district,Armed Assault
24.353369,93.699361,0,Churachandpur,Armed Assault
24.798346,93.94043,0,Imphal,Bombing/Explosion
33.623547,75.145328,0,Qazigund,Bombing/Explosion
17.247049,80.149295,1,Kommugudem,Hostage Taking (Kidnapping)
25.163535,93.01364,0,Haflong,Bombing/Explosion
25.163535,93.01364,0,Haflong,Bombing/Explosion
24.817544,93.916458,0,Imphal West district,Armed Assault
25.578721,91.893201,0,Shillong,Facility/Infrastructure Attack
18.153452,81.508949,0,Dornapal,Bombing/Explosion
24.772817,93.828127,0,Khumbong,Bombing/Explosion
25.163535,93.01364,0,Haflong,Bombing/Explosion
24.798346,93.94043,0,Imphal,Bombing/Explosion
24.798346,93.94043,0,Luwangsangbam,Bombing/Explosion
24.798346,93.94043,0,Luwangsangbam,Bombing/Explosion
26.49184,89.526855,0,Alipurduar,Bombing/Explosion
24.65233,93.990834,0,Thoubal,Bombing/Explosion
24.780654,93.967437,0,Imphal East district,Bombing/Explosion
24.436667,84.813611,0,Hunterganj,Bombing/Explosion
24.780654,93.967437,0,Imphal East district,Bombing/Explosion
24.817544,93.916458,0,Imphal West district,Bombing/Explosion
18.9,81.35,0,Dantewada,Bombing/Explosion
23.801324,85.838262,0,Gumia,Unarmed Assault
18.363526,81.895253,,Kalimela,Hostage Taking (Kidnapping)
26.499849,90.969535,0,Barpeta Road,Bombing/Explosion
26.746018,92.095943,0,Udalguri,Bombing/Explosion
18.752868,82.431531,1,Baipariguda,Hostage Taking (Kidnapping)
24.442975,84.394202,7,Dumaria,Bombing/Explosion
34.08374,74.789902,1,Srinagar,Armed Assault
22.595741,88.263682,0,Howrah,Bombing/Explosion
25.567169,90.525782,0,East Garo Hills district,Hostage Taking (Kidnapping)
18.553137,82.488896,,Machhakund,Hostage Taking (Kidnapping)
18.363526,81.895253,,Badural,Hostage Taking (Kidnapping)
18.363526,81.895253,,Sandural,Hostage Taking (Kidnapping)
24.780654,93.967437,0,Imphal East district,Bombing/Explosion
18.933338,83.257291,1,Bandhugaon,Armed Assault
34.016396,74.72187,0,Budgam,Armed Assault
23.842201,92.029768,,Manikpur,Hostage Taking (Kidnapping)
26.462479,90.421928,1,Basugaon,Bombing/Explosion
18.363526,81.895253,1,Malkangiri,Hostage Taking (Kidnapping)
24.780654,93.967437,0,Imphal East district,Bombing/Explosion
24.6,94.0333,0,Wangjing,Bombing/Explosion
18.363526,81.895253,0,Kalimela,Armed Assault
22.902678,88.416893,0,Naihati,Bombing/Explosion
26.746018,92.095943,1,Udalguri,Bombing/Explosion
18.363526,81.895253,0,Malkangiri,Bombing/Explosion
33.300847,74.314609,0,Dalagra,Bombing/Explosion
9.877102,78.113679,7,Avaniyapuram,Armed Assault
25.156571,84.421409,0,Soni,Bombing/Explosion
9.876793,78.06953,0,Thiruparankundram,Bombing/Explosion
21.637221,84.044454,1,Rengali,Armed Assault
24.589906,94.008256,0,Thoubal district,Bombing/Explosion
25.567937,90.224466,0,West Garo Hills district,Bombing/Explosion
20.515545,84.118266,0,Kalimunda,Facility/Infrastructure Attack
26.353568,83.552696,0,Mathiya,Bombing/Explosion
